Feature 1,Feature 2,Feature 3,R²,Adjustiertes R²
Broetchen,Weather_Light_Issues,Weather_Unknown,0.42394672916964926,0.4224633301889703
Broetchen,Weather_Light_Issues,Weather_Moderate,0.42394186009306645,0.42245844857399284
Broetchen,Cloud_Cloudy,VPI,0.4239266156959307,0.42244316492089884
Broetchen,Cloud_Clear,Wind_Strong,0.4239174243833653,0.4224339499397174
Broetchen,Weather_Good,Weather_Unknown,0.42391520872030464,0.4224317285710866
Broetchen,Cloud_Cloudy,Donnerstag,0.4239133563996065,0.42242987148046385
Broetchen,Wind_Light,Weather_Unknown,0.4239110656395083,0.4224275748214127
Broetchen,Cloud_Cloudy,Montag,0.4239098757274695,0.42242638184522263
Broetchen,Weather_Unknown,Donnerstag,0.42389874586649745,0.42241522332366443
Broetchen,Temp_Mild,Wind_Strong,0.4238968451115602,0.4224133176740793
Broetchen,Cloud_Partly_Cloudy,Weather_Unknown,0.423894973682585,0.42241144142597364
Broetchen,Wind_Moderate,Feiertag,0.42389114595252153,0.4224076038390946
Broetchen,Weather_Unknown,Montag,0.4238904199980644,0.42240687601522686
Broetchen,Cloud_Clear,Weather_Light_Issues,0.4238895123553532,0.4224059660352383
Broetchen,Wind_Strong,KielerWoche,0.42388949985503777,0.42240595350273313
Broetchen,Cloud_Cloudy,Weather_Good,0.42388621230518786,0.4224026574870896
Broetchen,Cloud_Cloudy,Heimspiel,0.4238825893586955,0.4223990252111214
Broetchen,KielerWoche,Samstag,0.4238786288679396,0.4223950545216768
Broetchen,Cloud_Cloudy,Dienstag,0.4238780275614933,0.4223944516668019
Broetchen,Temp_Very_Cold,Cloud_Cloudy,0.4238777990397061,0.4223942225565466
Broetchen,Cloud_Cloudy,Mittwoch,0.4238758530651944,0.4223922715709417
Broetchen,Cloud_Cloudy,Freitag,0.4238742145808022,0.4223906288672764
Broetchen,Temp_Very_Cold,Weather_Unknown,0.4238724761822005,0.4223888859921118
Broetchen,Temp_Mild,Wind_Light,0.4238703637388862,0.4223867681090293
Broetchen,Weather_Unknown,Heimspiel,0.4238701012164905,0.42238650491061025
Broetchen,Weather_Unknown,Dienstag,0.42386574143186195,0.42238213389906853
Broetchen,Temp_Mild,Sonntag,0.4238646773173689,0.4223810670443664
Broetchen,Weather_Unknown,Mittwoch,0.42386450441608947,0.4223808936978477
Broetchen,Weather_Moderate,Weather_Unknown,0.4238636612836675,0.42238004839426924
Broetchen,Weather_Unknown,Freitag,0.4238636096402172,0.42237999661783154
Broetchen,Wind_Moderate,is_holiday,0.4233622378042785,0.4223731507336169
Broetchen,Wind_Light,KielerWoche,0.42384911434302186,0.42236546399369057
Broetchen,Temp_Mild,Samstag,0.4238464738325338,0.42236281668360476
Broetchen,KielerWoche,Sonntag,0.4238359479122903,0.42235226365798717
Broetchen,Temp_Mild,Weather_Severe,0.4238327171436844,0.4223490245698055
Broetchen,Feiertag,Markt,0.42382735414135275,0.4223436477571674
Broetchen,Temp_Mild,Cloud_Partly_Cloudy,0.42381548502211797,0.4223317480736771
Broetchen,Temp_Mild,Donnerstag,0.4238050605405238,0.4223212967479243
Broetchen,Cloud_Partly_Cloudy,KielerWoche,0.4238042402814043,0.4223204743765495
Broetchen,Weather_Severe,KielerWoche,0.42379621415240476,0.4223124275794067
Broetchen,KielerWoche,Donnerstag,0.42379529677337646,0.42231150783802895
Broetchen,KielerWoche,Montag,0.42379415257743736,0.4223103606956625
Broetchen,Temp_Very_Cold,Temp_Mild,0.4237938994828856,0.4223101069493651
Broetchen,Temp_Mild,Montag,0.42379346167077303,0.4223096680098394
Broetchen,Temp_Mild,VPI,0.4237911626012463,0.42230736301996197
Broetchen,KielerWoche,VPI,0.42378793344330823,0.4223041255465957
Broetchen,Cloud_Clear,Weather_Moderate,0.4237866993222096,0.42230288824750284
Broetchen,Cloud_Clear,Weather_Severe,0.4237862790143676,0.4223024668573231
Broetchen,Cloud_Clear,Sonntag,0.4237845106302258,0.4223006939194024
Broetchen,Cloud_Clear,Samstag,0.4237845065444784,0.42230068982313373
Broetchen,Weather_Moderate,KielerWoche,0.4237840179708322,0.4223001999913579
Broetchen,Temp_Mild,Weather_Moderate,0.4237762353021698,0.4222923972814887
Broetchen,Temp_Mild,Heimspiel,0.42377305784200336,0.42228921163902144
Broetchen,Weather_Light_Issues,Samstag,0.4237697206539799,0.4222858658573807
Broetchen,Temp_Mild,Weather_Good,0.42376824392688783,0.42228438532755797
Broetchen,Temp_Mild,Mittwoch,0.4237677364174687,0.42228387651124755
Broetchen,Temp_Mild,Dienstag,0.42376747762250155,0.4222836170498556
Broetchen,Cloud_Clear,Wind_Light,0.4237671682586197,0.4222833068893286
Broetchen,Temp_Mild,Freitag,0.4237661655555911,0.4222823016042321
Broetchen,Cloud_Clear,VPI,0.42376473684364657,0.42228086921320107
Broetchen,Weather_Light_Issues,Sonntag,0.4237638848660574,0.4222800150416782
Broetchen,KielerWoche,Heimspiel,0.42376375845404457,0.42227988830414087
Broetchen,KielerWoche,Dienstag,0.4237634353190055,0.42227956433699443
Broetchen,Temp_Very_Cold,KielerWoche,0.423761675400399,0.4222777998864087
Broetchen,Weather_Good,KielerWoche,0.42375943302531627,0.4222755517369695
Broetchen,KielerWoche,Freitag,0.4237590478037505,0.4222751655234168
Broetchen,KielerWoche,Mittwoch,0.4237587018537775,0.42227481868258554
Broetchen,Weather_Light_Issues,VPI,0.42375330455399085,0.42226940748417285
Broetchen,Cloud_Clear,Donnerstag,0.42372960423797956,0.42224564613730486
Broetchen,Wind_Strong,is_holiday,0.42322925049363525,0.4222399353143791
Broetchen,Wind_Strong,Feiertag,0.4237227873171213,0.42223881166214394
Broetchen,Cloud_Clear,Montag,0.42371839833103153,0.42223441137394413
Broetchen,Wind_Moderate,Markt,0.4237166760999972,0.42223268470798003
Broetchen,Wind_Light,Weather_Light_Issues,0.4237164871167114,0.42223249523804196
Broetchen,Cloud_Partly_Cloudy,Weather_Light_Issues,0.4237162842758546,0.42223229187484823
Broetchen,Weather_Light_Issues,Donnerstag,0.4237080571516555,0.4222240435649216
Broetchen,Weather_Good,Weather_Light_Issues,0.42370538097904065,0.4222213605008751
Broetchen,Cloud_Clear,Weather_Good,0.4237040498446242,0.4222200259386447
Broetchen,Weather_Light_Issues,Montag,0.4237021400258829,0.4222181112019152
Broetchen,Cloud_Clear,Heimspiel,0.42369955573430973,0.422215520255514
Broetchen,Cloud_Clear,Dienstag,0.423698569489807,0.4222145314713258
Broetchen,Cloud_Clear,Mittwoch,0.4236951907771709,0.4222111440581422
Broetchen,Temp_Very_Cold,Cloud_Clear,0.4236951264846246,0.4222110796000357
Broetchen,Cloud_Clear,Freitag,0.42369377554331844,0.42220972517991073
Broetchen,Samstag,is_holiday,0.4231901380440525,0.4222007557765466
Broetchen,Weather_Light_Issues,Weather_Severe,0.4236841490609685,0.4222000739083358
Broetchen,Weather_Light_Issues,Heimspiel,0.4236822424940284,0.4221981624317813
Broetchen,Weather_Light_Issues,Dienstag,0.42367846499477013,0.4221943752050571
Broetchen,Temp_Very_Cold,Weather_Light_Issues,0.4236777199124453,0.42219362820406536
Broetchen,Weather_Light_Issues,Mittwoch,0.4236757900295042,0.42219169335146856
Broetchen,Weather_Light_Issues,Freitag,0.4236756116130469,0.4221915144755698
Broetchen,Wind_Light,Feiertag,0.423674778850635,0.42219067956870526
Broetchen,Samstag,Feiertag,0.4236580333487189,0.4221738909453251
Broetchen,Cloud_Partly_Cloudy,Feiertag,0.423653433331591,0.42216927908265944
Broetchen,Sonntag,Feiertag,0.42364884296130423,0.4221646768916767
Broetchen,Wind_Light,is_holiday,0.42315366233179064,0.42216421749874056
Broetchen,Sonntag,is_holiday,0.42315179029824024,0.42216234225415494
Broetchen,VPI,is_holiday,0.423151114136463,0.42216166493258045
Broetchen,VPI,Feiertag,0.42363941502242264,0.4221552246748409
Broetchen,Weather_Severe,Feiertag,0.4236349330883604,0.42215073119931756
Broetchen,Cloud_Partly_Cloudy,is_holiday,0.42313693315647294,0.42214745962843947
Broetchen,Weather_Moderate,Feiertag,0.42362559677644995,0.42214137084540215
Broetchen,Weather_Severe,is_holiday,0.4231278814228545,0.42213839236869133
Broetchen,Donnerstag,Feiertag,0.4236160833556356,0.42213183292650847
Broetchen,Weather_Moderate,is_holiday,0.4231136198685356,0.42212410635201514
Broetchen,Montag,is_holiday,0.42311108757115934,0.4221215697110756
Broetchen,Donnerstag,is_holiday,0.4231089673923184,0.42211944589556427
Broetchen,Montag,Feiertag,0.423590207173119,0.4221058901100455
Broetchen,Wind_Strong,Markt,0.4235856830576926,0.42210135434453644
Broetchen,Dienstag,Feiertag,0.42358550000611117,0.4221011708215776
Broetchen,Heimspiel,Feiertag,0.4235836954618527,0.42209936163042405
Broetchen,Heimspiel,is_holiday,0.42308863069567604,0.4220990743160803
Broetchen,Weather_Good,Feiertag,0.4235794401330578,0.42209509534370093
Broetchen,Temp_Very_Cold,Feiertag,0.42357934849939627,0.4220950034740728
Broetchen,Samstag,Markt,0.42357797866235525,0.4220936301095545
Broetchen,Freitag,Feiertag,0.4235773998333222,0.42209304978997453
Broetchen,Mittwoch,Feiertag,0.4235771488898562,0.4220927982003022
Broetchen,Dienstag,is_holiday,0.42308179898171194,0.42209223088391046
Broetchen,Weather_Good,is_holiday,0.4230800965815654,0.4220905255636951
Broetchen,Temp_Very_Cold,is_holiday,0.42307850432836347,0.4220889305793556
Broetchen,Mittwoch,is_holiday,0.4230767262997882,0.4220871495009886
Broetchen,Freitag,is_holiday,0.4230766242377515,0.42208704726388835
Broetchen,VPI,Markt,0.42354111806997174,0.42205667459719054
Broetchen,Wind_Light,Markt,0.4235321182440679,0.4220476515957694
Broetchen,Sonntag,Markt,0.42352835982508963,0.422043883498459
Broetchen,Weather_Severe,Markt,0.42351825199959714,0.42203374964423135
Broetchen,Cloud_Partly_Cloudy,Markt,0.4235155303326593,0.42203102096870915
Broetchen,Weather_Moderate,Markt,0.4235066728736563,0.4220221407007988
Broetchen,Montag,Markt,0.42349595247945593,0.4220113927004331
Broetchen,Donnerstag,Markt,0.42348724173532293,0.42200265952519933
Broetchen,Wind_Moderate,Samstag,0.4234807095273041,0.4219961104960439
Broetchen,Heimspiel,Markt,0.4234756249353634,0.4219910128107335
Broetchen,Dienstag,Markt,0.42346488873351695,0.42198024896201525
Broetchen,Temp_Very_Cold,Markt,0.4234607678966631,0.42197611751356434
Broetchen,Weather_Good,Markt,0.42345962304031726,0.42197496970909065
Broetchen,Mittwoch,Markt,0.4234567581809142,0.4219720974723672
Broetchen,Freitag,Markt,0.4234564374442933,0.42197177590981505
Broetchen,Wind_Moderate,VPI,0.4234371799501693,0.42195246882557746
Broetchen,Wind_Moderate,Sonntag,0.42343296773871086,0.42194824576722256
Broetchen,Wind_Moderate,Weather_Severe,0.423429423154807,0.4219446920556349
Broetchen,Cloud_Partly_Cloudy,Wind_Moderate,0.4234191326235023,0.4219343750251079
Broetchen,Wind_Moderate,Weather_Moderate,0.4234118566293643,0.4219270802945043
Broetchen,Wind_Moderate,Montag,0.423393868071382,0.42190904541405516
Broetchen,Wind_Moderate,Donnerstag,0.423390866589644,0.42190603620317957
Broetchen,Wind_Moderate,Wind_Strong,0.42339032314608005,0.4219054913601902
Broetchen,Wind_Light,Wind_Moderate,0.42339032314608005,0.4219054913601902
Broetchen,Wind_Light,Wind_Strong,0.42339032314608005,0.4219054913601902
Broetchen,Wind_Moderate,Heimspiel,0.42338045931293733,0.4218956021266187
Broetchen,Wind_Moderate,Dienstag,0.42336897965286846,0.42188409290519346
Broetchen,Wind_Moderate,Weather_Good,0.4233685171526853,0.42188362921402267
Broetchen,Temp_Very_Cold,Wind_Moderate,0.4233632203655494,0.4218783187870916
Broetchen,Wind_Moderate,Mittwoch,0.4233624515304396,0.42187754797214894
Broetchen,Wind_Moderate,Freitag,0.4233623794584839,0.4218774757146002
Broetchen,Wind_Strong,Samstag,0.42334317613001693,0.421858222935502
Broetchen,Wind_Strong,Sonntag,0.423297383165415,0.42181231204910274
Broetchen,Wind_Strong,VPI,0.42329443178069914,0.4218093530642546
Broetchen,Wind_Strong,Weather_Severe,0.4232861241551128,0.421801024045641
Broetchen,Cloud_Partly_Cloudy,Wind_Strong,0.4232770313387336,0.421791907814284
Broetchen,Wind_Light,Samstag,0.42326977842167346,0.42178463622018425
Broetchen,Samstag,VPI,0.423264496101577,0.4217793402975467
Broetchen,Wind_Strong,Weather_Moderate,0.42326160778581245,0.42177644454405916
Broetchen,Wind_Strong,Donnerstag,0.4232608341021066,0.42177566886803475
Broetchen,Wind_Strong,Montag,0.4232593661634799,0.42177419714930864
Broetchen,Cloud_Partly_Cloudy,Samstag,0.4232570481275295,0.421771873144167
Broetchen,Weather_Severe,Samstag,0.42324436798471454,0.4217591603486237
Broetchen,Donnerstag,Samstag,0.4232441382637807,0.42175893003613385
Broetchen,Wind_Strong,Heimspiel,0.42323819515901295,0.4217529716272336
Broetchen,Wind_Strong,Dienstag,0.4232365313640728,0.42175130354784296
Broetchen,Wind_Strong,Weather_Good,0.4232354242103694,0.42175019354309995
Broetchen,Weather_Moderate,Samstag,0.423234631261176,0.42174939855197735
Broetchen,Wind_Light,VPI,0.4232339665260576,0.42174873210509467
Broetchen,Temp_Very_Cold,Wind_Strong,0.423233698210441,0.42174846309853653
Broetchen,Wind_Light,Sonntag,0.4232303199289672,0.42174507611762546
Broetchen,Wind_Strong,Freitag,0.4232296491327868,0.42174440359407295
Broetchen,Wind_Strong,Mittwoch,0.4232294607962064,0.4217442147725057
Broetchen,Samstag,Sonntag,0.4232233698368497,0.42173810812827506
Broetchen,Sonntag,VPI,0.42322245895768695,0.4217371949035008
Broetchen,Cloud_Partly_Cloudy,Wind_Light,0.4232196384924747,0.4217343671752879
Broetchen,Cloud_Partly_Cloudy,Sonntag,0.42321616677711404,0.42173088651988777
Broetchen,Wind_Light,Weather_Severe,0.4232104662952164,0.42172517135863763
Broetchen,Montag,Samstag,0.4232088852471221,0.42172358623917483
Broetchen,Cloud_Partly_Cloudy,VPI,0.4232051596551216,0.42171985105337517
Broetchen,Montag,Sonntag,0.4232032566706594,0.42171794316852373
Broetchen,Weather_Severe,Sonntag,0.4232024361644703,0.4217171205494432
Broetchen,Wind_Light,Weather_Moderate,0.4232007071666666,0.4217153870992846
Broetchen,Weather_Severe,VPI,0.42319926972064636,0.42171394595168665
Broetchen,Weather_Good,Samstag,0.4231941459773506,0.42170880901420216
Broetchen,Weather_Moderate,Sonntag,0.4231939346774489,0.4217085971701806
Broetchen,Mittwoch,Samstag,0.42319343507061513,0.4217080962768056
Broetchen,Temp_Very_Cold,Samstag,0.42319303183477175,0.4217076920025866
Broetchen,Freitag,Samstag,0.4231917678525532,0.42170642476547826
Broetchen,Samstag,Heimspiel,0.42319161340273104,0.42170626991793125
Broetchen,Dienstag,Samstag,0.42319078982582825,0.4217054442202296
Broetchen,Wind_Light,Montag,0.42318902020673377,0.42170367004417597
Broetchen,Cloud_Partly_Cloudy,Weather_Severe,0.42318828632231853,0.42170293426992966
Broetchen,Montag,VPI,0.4231863668324718,0.4217010098371906
Broetchen,Wind_Light,Donnerstag,0.4231843599316525,0.4216989977683864
Broetchen,Weather_Moderate,VPI,0.423182623714363,0.42169725708015104
Broetchen,Donnerstag,VPI,0.4231818663443081,0.421696497759787
Broetchen,Cloud_Partly_Cloudy,Montag,0.42317531865334435,0.42168993320781645
Broetchen,Donnerstag,Sonntag,0.4231722399502833,0.4216868465767647
Broetchen,Cloud_Partly_Cloudy,Weather_Moderate,0.42317129929035113,0.4216859034945323
Broetchen,Wind_Light,Heimspiel,0.4231712352911311,0.4216858393305074
Broetchen,Cloud_Partly_Cloudy,Donnerstag,0.42317030200299444,0.42168490363905364
Broetchen,Weather_Severe,Montag,0.42316522452699434,0.42167981308800806
Broetchen,VPI,Heimspiel,0.4231636747900749,0.42167825936034975
Broetchen,Dienstag,Sonntag,0.42316309541061836,0.421677678488929
Broetchen,Weather_Moderate,Weather_Severe,0.4231595176426124,0.42167409150778656
Broetchen,Weather_Severe,Donnerstag,0.4231589607407017,0.4216735331717937
Broetchen,Sonntag,Heimspiel,0.4231587238521832,0.42167329567326184
Broetchen,Wind_Light,Dienstag,0.42315867314674793,0.42167324483725455
Broetchen,Wind_Light,Weather_Good,0.4231572806767807,0.42167184878152786
Broetchen,Dienstag,VPI,0.4231567432458928,0.42167130996669766
Broetchen,Temp_Very_Cold,VPI,0.4231559397063077,0.421670504357912
Broetchen,Weather_Good,Sonntag,0.42315496137241393,0.42166952350470344
Broetchen,Temp_Very_Cold,Wind_Light,0.42315427583180554,0.4216688361987544
Broetchen,Wind_Light,Mittwoch,0.42315382521571554,0.4216683844222796
Broetchen,Freitag,Sonntag,0.4231537563772997,0.42166831540659744
Broetchen,Wind_Light,Freitag,0.4231536735463016,0.42166823236230067
Broetchen,Temp_Very_Cold,Sonntag,0.4231526804984319,0.42166723675722617
Broetchen,Mittwoch,Sonntag,0.4231520988403019,0.4216666536012641
Broetchen,Weather_Good,VPI,0.42315183709461934,0.42166639118155835
Broetchen,Mittwoch,VPI,0.42315147009226395,0.4216660232341325
Broetchen,Freitag,VPI,0.4231512338108875,0.42166578634430607
Broetchen,Cloud_Partly_Cloudy,Heimspiel,0.42315001669836116,0.4216645660975844
Broetchen,Weather_Moderate,Montag,0.42314954353524936,0.4216640917160268
Broetchen,Weather_Moderate,Donnerstag,0.4231482216844977,0.4216627664613677
Broetchen,Cloud_Partly_Cloudy,Dienstag,0.4231417873047312,0.4216563155123829
Broetchen,Cloud_Partly_Cloudy,Weather_Good,0.42314009915339845,0.42165462301387935
Broetchen,Temp_Very_Cold,Cloud_Partly_Cloudy,0.42313950827285907,0.4216540306117591
Broetchen,Weather_Severe,Heimspiel,0.423139091115769,0.42165361238044474
Broetchen,Cloud_Partly_Cloudy,Mittwoch,0.4231371061788164,0.42165162233206654
Broetchen,Cloud_Partly_Cloudy,Freitag,0.4231369678356649,0.4216514836326666
Broetchen,Montag,Donnerstag,0.4231331538829317,0.421647659858596
Broetchen,Weather_Good,Weather_Severe,0.42313295527698525,0.42164746074121784
Broetchen,Weather_Severe,Dienstag,0.4231308026876227,0.4216453026087067
Broetchen,Weather_Severe,Freitag,0.42312807254082696,0.42164256543149004
Broetchen,Weather_Severe,Mittwoch,0.423127915529113,0.42164240801545405
Broetchen,Temp_Very_Cold,Weather_Severe,0.4231278968780152,0.4216423893163277
Broetchen,Weather_Moderate,Heimspiel,0.4231264511525614,0.4216409398679758
Broetchen,Donnerstag,Heimspiel,0.42312499703271433,0.421639482003614
Broetchen,Montag,Dienstag,0.4231231958010153,0.4216376761335502
Broetchen,Montag,Heimspiel,0.4231197798580868,0.4216342513942021
Broetchen,Temp_Very_Cold,Weather_Moderate,0.42311867288652805,0.42163314157207277
Broetchen,Weather_Moderate,Dienstag,0.42311859023385257,0.42163305870655776
Broetchen,Weather_Good,Weather_Moderate,0.42311512001659035,0.42162957955311375
Broetchen,Weather_Good,Montag,0.423114360527298,0.42162881810805497
Broetchen,Weather_Moderate,Freitag,0.42311381763404754,0.42162827381679613
Broetchen,Weather_Moderate,Mittwoch,0.42311378752256157,0.42162824362776985
Broetchen,Temp_Very_Cold,Montag,0.4231137332361036,0.42162818920151846
Broetchen,Weather_Good,Donnerstag,0.42311324968356434,0.4216277044037795
Broetchen,Montag,Freitag,0.423112783718365,0.4216272372386699
Broetchen,Montag,Mittwoch,0.4231115959063516,0.421626046367913
Broetchen,Mittwoch,Donnerstag,0.4231111458938869,0.4216255951966179
Broetchen,Temp_Very_Cold,Donnerstag,0.4231105419044916,0.4216249896518851
Broetchen,Dienstag,Donnerstag,0.42311049056937144,0.4216249381845716
Broetchen,Donnerstag,Freitag,0.4231095495416223,0.4216239947335749
Broetchen,Dienstag,Heimspiel,0.4230928687155876,0.4216072709526235
Broetchen,Weather_Good,Heimspiel,0.4230924046951632,0.4216068057372967
Broetchen,Temp_Very_Cold,Heimspiel,0.4230904072072469,0.42160480310563464
Broetchen,Mittwoch,Heimspiel,0.4230889670395592,0.42160335922936065
Broetchen,Freitag,Heimspiel,0.42308864962486625,0.42160304099729085
Broetchen,Weather_Good,Dienstag,0.42308572091341656,0.42160010474409493
Broetchen,Temp_Very_Cold,Dienstag,0.42308368579202105,0.4215980643820434
Broetchen,Dienstag,Freitag,0.42308225093211194,0.42159662582721613
Broetchen,Temp_Very_Cold,Weather_Good,0.42308197677231485,0.4215963509614281
Broetchen,Dienstag,Mittwoch,0.423081801479669,0.4215961752173849
Broetchen,Weather_Good,Mittwoch,0.4230802431530395,0.4215946128778971
Broetchen,Weather_Good,Freitag,0.42308016906167567,0.42159453859574014
Broetchen,Temp_Very_Cold,Mittwoch,0.42307863422275827,0.42159299980444775
Broetchen,Temp_Very_Cold,Freitag,0.4230785576092738,0.42159292299367546
Broetchen,Mittwoch,Freitag,0.42307675608291184,0.4215911168281897
Brot,Croissant,Sonntag,0.4051872946306856,0.40365558809325386
Croissant,Konditorei,Saisonbrot,0.39894689606857014,0.3973991198352703
Croissant,Konditorei,Weihnachtsmarkt,0.397343562067365,0.3957916570769805
Brot,Croissant,Konditorei,0.39700335250641106,0.39545057143990403
Croissant,Saisonbrot,Sonntag,0.3927583634327356,0.39119465106389295
Croissant,Konditorei,Temp_Cold,0.3917586507987445,0.39019236406260394
Croissant,Sonntag,Weihnachtsmarkt,0.39161305036197636,0.3900463886890888
